,NPI_ID,HCP_ID,TARGET,Age,Year_of_Experience,Number_of_Rx,Rx_last_1_Month,Rx_last_3_Month,Rx_last_6_Month,Rx_last_12_Month,Claims_last_1_Month,Claims_last_3_Month,Claims_last_6_Month,Claims_last_12_Month,Procedures_chemo_last_1_month,Procedures_chemo_last_3_month,Procedures_chemo_last_6_month,Procedures_chemo_last_12_month,Procedures_radio_last_6_month,Procedures_radio_last_12_month,Procedures_Biopsy_last_6_month,Promotional_medscape,Promotional_medscape_last_1_month,Promotional_medscape_last_3_month,Promotional_medscape_last_6_month,Promotional_medscape_last_12_month,Sex_ M ,Specialty_Oncology,Specialty_Pediatric,Specialty_Uro-oncology,HCO_Affiliation_Type_Contract,HCO_Affiliation_Type_Referral
3571,3620417,HCP_3572,0,59,11,100,129,187,313,574,40,41,68,101,49,52,63,103,185,316,101,9,13,19,27,33,False,False,False,False,True,False
3572,2271306,HCP_3573,0,43,60,1100,1953,3461,5355,6835,108,131,143,263,73,142,210,303,192,198,79,6,7,14,18,26,True,False,False,True,False,False
3573,9995017,HCP_3574,1,69,41,249,308,427,673,1080,161,251,383,678,45,90,134,229,141,233,128,10,17,31,59,73,True,False,True,False,True,False
3574,8355355,HCP_3575,0,86,49,1021,1863,2885,4723,7810,253,506,568,937,62,123,184,308,59,114,55,10,12,15,27,47,True,False,False,False,False,True
3575,5321803,HCP_3576,0,89,60,786,1160,1236,2409,4063,212,292,377,707,75,93,184,187,199,340,91,5,9,12,16,18,False,False,False,False,True,False
3576,8750245,HCP_3577,1,38,24,100,176,294,559,623,246,255,268,367,39,60,68,133,134,165,206,8,10,12,19,35,False,False,False,True,False,False
3577,3071805,HCP_3578,1,42,15,520,920,1470,2838,3529,286,397,711,735,63,118,144,223,96,102,67,6,12,21,42,75,True,False,False,False,True,False
3578,6090857,HCP_3579,1,77,55,1100,1889,2054,2946,4355,238,413,489,748,67,130,184,259,135,169,48,7,8,9,17,27,True,False,False,True,False,False
3579,4770848,HCP_3580,1,42,55,1100,2183,4127,6358,9290,319,455,496,715,36,38,72,106,146,288,293,10,20,35,46,68,False,False,False,True,False,False
3580,4629764,HCP_3581,1,30,52,1100,2086,3013,5851,10355,294,568,900,1663,63,112,180,312,148,149,96,8,14,17,31,44,True,True,False,False,False,False
3581,6746905,HCP_3582,1,38,47,1100,1859,3705,4010,4961,129,163,273,464,40,54,104,189,94,96,163,9,18,23,28,43,False,False,False,True,False,True
3582,7571966,HCP_3583,0,51,39,993,1196,1470,2353,3648,145,167,333,605,47,52,81,106,72,110,166,5,6,12,21,25,False,True,False,False,False,False
3583,2472436,HCP_3584,1,50,17,489,652,1206,1963,3888,96,181,285,468,31,52,101,166,192,205,91,8,13,21,34,47,True,False,True,False,False,False
3584,6074881,HCP_3585,0,58,58,959,1348,1369,1416,2462,299,436,651,1161,44,55,77,79,237,359,206,9,16,32,48,89,False,False,False,False,True,False
3585,5071586,HCP_3586,0,65,59,467,633,722,1224,2182,93,152,267,394,27,31,60,72,145,230,88,9,18,23,42,60,False,False,True,False,False,True
3586,2477595,HCP_3587,0,37,57,650,1226,2082,4089,4260,28,56,80,92,62,87,144,222,182,221,144,5,6,11,18,19,True,False,False,True,False,False
3587,6879121,HCP_3588,1,73,29,1055,2021,2375,3555,5807,89,122,200,253,56,105,188,355,119,199,227,6,11,16,29,37,False,False,False,False,False,False
3588,3084411,HCP_3589,0,63,60,1100,1796,2109,3376,5216,342,670,1241,2217,75,146,225,391,100,126,223,7,8,13,19,27,False,False,True,False,False,False
3589,9999327,HCP_3590,0,71,10,100,141,212,283,492,297,447,465,895,33,49,75,115,85,144,100,5,8,16,26,46,True,True,False,False,True,False
3590,5602275,HCP_3591,1,57,53,1028,2049,2833,5659,6905,199,302,582,891,73,84,105,124,68,133,50,8,15,20,28,30,False,False,False,False,True,False
3591,2699587,HCP_3592,1,63,18,1100,1278,1444,2697,4191,172,279,336,490,34,40,53,54,133,256,206,6,8,11,19,21,False,False,True,False,False,False
3592,4049491,HCP_3593,1,72,34,1100,1294,2163,2998,4506,99,162,321,576,63,71,112,187,136,224,125,8,13,15,17,31,True,True,False,False,False,True
3593,4214362,HCP_3594,1,57,53,1100,1393,2706,4129,5949,169,253,378,420,50,85,142,182,126,140,185,10,15,26,30,38,True,False,False,True,False,True
3594,2671884,HCP_3595,1,52,45,1100,1395,2363,4158,8255,92,181,250,337,43,80,91,162,131,155,223,7,11,13,26,37,False,False,True,False,True,False
3595,6967611,HCP_3596,0,33,60,856,1494,2072,3472,5039,27,49,91,171,39,49,69,70,103,172,163,9,17,21,30,55,True,False,False,False,True,False
3596,6246287,HCP_3597,0,42,19,287,412,656,662,959,34,46,71,133,27,38,64,108,140,259,103,7,13,21,30,54,False,False,False,True,False,False
3597,6004308,HCP_3598,1,29,38,796,1368,2606,3484,5502,317,390,486,619,33,50,73,110,84,122,84,10,18,24,43,75,False,False,False,False,False,True
3598,9098640,HCP_3599,0,75,16,597,1106,1625,3201,3625,218,308,531,557,28,50,76,146,111,149,111,5,10,15,28,31,True,False,True,False,False,True
3599,7260028,HCP_3600,0,37,60,1100,1532,2994,3620,5038,25,43,76,81,31,55,78,117,88,111,87,10,17,27,31,56,True,False,False,False,False,False
3600,5100823,HCP_3601,0,91,38,649,666,1052,1900,2647,46,88,110,178,39,47,87,142,60,103,73,7,10,18,29,30,True,False,True,False,False,False
3601,8929362,HCP_3602,1,34,39,1100,2023,2239,3183,5583,130,218,348,463,36,42,53,75,77,126,100,7,10,17,32,59,False,False,False,False,False,False
3602,5272864,HCP_3603,1,75,50,1100,1693,3245,6381,10625,155,251,418,455,40,76,112,214,188,216,101,8,16,19,28,49,False,False,True,False,False,False
3603,6423248,HCP_3604,0,85,26,403,638,950,1679,3327,245,321,377,472,50,94,152,164,103,176,252,10,19,34,62,110,True,False,False,True,False,False
3604,9290686,HCP_3605,1,51,46,529,894,1326,2383,4405,284,402,662,956,40,67,121,140,80,128,93,8,16,21,39,62,False,False,False,True,False,False
3605,2750919,HCP_3606,1,31,44,1007,1670,2018,2899,3778,170,178,277,306,57,64,75,146,118,223,77,7,12,15,27,53,False,True,False,False,False,False
3606,6819914,HCP_3607,1,69,54,789,888,1472,1846,1924,263,325,441,555,33,62,63,85,88,120,89,9,13,22,28,43,False,False,False,True,True,False
3607,3893739,HCP_3608,0,49,10,524,866,1299,2026,2055,53,69,103,158,63,95,181,335,238,386,77,7,14,20,25,42,True,False,False,True,False,False
3608,2720041,HCP_3609,1,62,39,519,575,904,1157,2034,259,388,472,836,31,52,79,137,76,121,59,7,9,16,18,29,False,False,True,False,False,False
3609,6031229,HCP_3610,0,91,60,1100,1540,1705,1907,2062,290,447,696,804,52,81,147,286,102,150,132,5,6,7,8,9,False,True,False,False,False,False
3610,9070269,HCP_3611,0,53,39,648,707,870,1630,3135,164,318,322,625,72,94,185,300,67,68,171,5,6,10,17,25,False,False,False,True,False,True
3611,4845456,HCP_3612,0,51,10,181,231,357,378,460,312,324,503,658,68,94,115,208,102,186,105,5,9,15,27,35,True,False,True,False,False,True
3612,1359035,HCP_3613,1,29,15,346,575,942,1458,2833,203,351,689,1151,23,33,57,104,165,247,163,6,10,12,16,19,True,False,True,False,False,True
3613,3771516,HCP_3614,0,70,60,1100,1174,1465,2131,2653,97,108,113,220,29,30,44,66,94,97,84,5,10,14,18,31,True,False,False,True,True,False
3614,2497906,HCP_3615,0,37,10,457,515,908,1418,2274,200,395,709,1218,31,50,70,106,107,130,249,9,16,31,55,88,True,False,False,True,False,False
3615,3783783,HCP_3616,0,68,36,551,946,1277,1731,2287,27,33,64,121,68,73,83,147,129,247,82,7,10,14,24,32,True,False,False,False,True,False
3616,5184386,HCP_3617,1,56,25,371,423,505,875,1279,140,205,215,429,35,57,96,123,66,77,138,7,9,15,26,38,False,False,True,False,False,True
3617,4450305,HCP_3618,1,70,34,903,1712,1929,2616,3665,18,19,35,51,74,112,191,222,261,271,143,9,11,16,25,42,False,True,False,False,False,False
3618,5768454,HCP_3619,0,60,60,319,588,957,1899,2199,289,489,820,850,27,48,55,77,91,160,98,7,11,19,31,52,True,True,False,False,False,True
3619,9993328,HCP_3620,0,36,10,171,175,324,461,774,279,379,586,992,74,110,141,173,238,441,83,6,7,13,24,28,True,False,True,False,True,False
3620,8186260,HCP_3621,1,80,40,1100,2091,2701,3250,5910,66,85,152,241,44,78,117,209,107,189,84,8,14,21,41,76,True,False,True,False,False,True
3621,4807182,HCP_3622,0,62,10,239,265,435,605,628,257,482,832,1131,70,106,201,288,176,183,262,6,11,21,32,53,True,False,False,True,False,False
3622,9373431,HCP_3623,0,64,60,574,1142,1602,2263,3715,292,378,540,637,71,140,229,416,62,101,124,5,9,17,25,27,True,False,False,False,False,False
3623,8323086,HCP_3624,0,33,60,1100,1544,3029,3317,4996,249,377,665,1001,60,109,117,219,95,178,81,10,16,19,37,42,True,False,False,False,False,False
3624,3925171,HCP_3625,0,76,43,451,542,692,1088,1980,341,463,639,1103,70,137,192,308,66,121,149,8,10,14,25,39,True,False,False,True,False,False
3625,6736487,HCP_3626,1,54,45,1007,1982,3567,6417,9347,18,27,50,66,30,41,55,79,50,61,83,9,13,21,34,59,True,False,False,False,False,False
3626,7820071,HCP_3627,1,50,57,1100,1386,2630,4427,6555,291,300,583,610,25,39,71,125,164,327,207,6,9,14,22,44,False,True,False,False,False,True
3627,7151254,HCP_3628,1,50,11,1033,1954,2779,4817,9348,108,185,316,528,50,73,126,152,93,174,106,8,11,21,36,66,False,False,False,False,False,False
3628,5442487,HCP_3629,0,70,51,774,790,1092,1571,1675,335,546,920,1658,58,61,104,144,116,206,120,5,6,9,13,19,False,False,False,True,False,False
3629,8573973,HCP_3630,0,59,18,100,192,383,528,784,266,409,582,1151,27,46,54,55,140,230,80,9,11,20,22,27,True,False,False,False,False,False
3630,1950624,HCP_3631,1,36,32,1100,1942,2261,2336,3550,165,169,219,402,56,65,77,91,249,398,206,9,16,25,36,43,False,False,True,False,False,True
3631,4311097,HCP_3632,1,33,53,812,944,1680,2808,3863,195,282,483,618,66,124,233,400,130,179,112,7,11,20,40,77,False,False,False,False,True,False
3632,3529020,HCP_3633,0,54,60,785,1407,1552,3040,3432,29,37,69,71,42,62,92,112,159,212,105,5,9,15,26,29,True,True,False,False,True,False
3633,3832887,HCP_3634,1,64,37,1100,1363,1831,2564,4971,343,608,851,1067,36,68,74,89,133,220,201,10,16,23,35,57,True,True,False,False,False,True
3634,4497402,HCP_3635,0,88,10,323,597,805,1607,3206,284,490,872,1118,33,45,61,77,177,253,163,6,11,16,22,39,True,True,False,False,False,True
3635,8336993,HCP_3636,0,89,13,1072,1342,1540,1884,3752,332,548,1095,1646,43,67,128,193,108,194,92,9,16,20,24,46,False,False,False,False,False,False
3636,2830513,HCP_3637,1,66,15,736,988,1383,1435,2012,164,235,365,659,69,93,128,149,109,161,185,10,13,22,23,38,True,False,True,False,True,False
3637,1512806,HCP_3638,1,66,39,698,1364,2074,3945,6197,289,292,297,436,37,59,91,128,77,127,268,10,15,30,40,41,False,False,False,True,False,False
3638,6386713,HCP_3639,0,45,20,244,282,426,549,701,83,163,273,526,47,93,142,273,109,153,109,5,6,7,9,18,False,False,False,False,False,False
3639,4771411,HCP_3640,0,72,60,922,1467,2365,4531,9030,254,400,788,1093,60,61,66,118,91,151,149,6,11,16,18,26,False,False,False,False,False,False
3640,8858319,HCP_3641,1,34,50,333,349,689,1168,1358,11,14,22,30,40,60,115,212,161,261,75,10,15,22,37,52,False,False,False,False,False,False
3641,3490525,HCP_3642,1,51,46,1100,1386,2192,4007,4345,122,204,205,237,33,54,57,85,65,81,125,9,12,24,45,82,False,False,False,False,False,False
3642,4669488,HCP_3643,1,46,53,1100,1149,1720,1782,2139,249,360,647,1275,63,76,141,175,106,137,110,7,13,21,25,36,False,False,True,False,False,False
3643,2377817,HCP_3644,0,70,56,507,917,1740,2872,4390,100,191,330,620,63,97,139,166,179,353,107,5,8,12,14,15,True,False,True,False,False,False
3644,9571824,HCP_3645,1,80,49,888,1029,1901,3182,5599,112,149,228,388,41,69,89,126,107,128,110,8,16,32,59,68,False,True,False,False,False,False
3645,1793542,HCP_3646,1,80,21,516,830,1648,1706,1878,254,310,523,785,71,140,155,214,89,107,98,9,12,15,21,23,True,False,False,False,True,False
3646,2328036,HCP_3647,1,31,38,894,1317,2006,2490,4775,101,121,183,229,39,48,59,76,190,291,141,6,8,11,16,28,False,False,False,False,False,False
3647,5984028,HCP_3648,0,83,54,1073,1916,2617,3016,3212,281,449,807,812,23,25,37,45,122,221,209,9,12,15,24,26,False,True,False,False,True,False
3648,7684402,HCP_3649,0,84,60,1100,1654,2666,3952,7166,201,287,450,602,30,56,101,179,127,134,259,5,6,10,15,23,True,False,False,False,False,False
3649,2076836,HCP_3650,0,65,23,1100,1792,3164,5924,10702,20,37,57,91,34,53,100,183,130,176,113,5,6,9,15,27,False,False,False,False,False,False
3650,2644511,HCP_3651,0,56,28,520,636,975,1284,1942,271,362,424,623,42,53,102,140,92,94,135,5,8,16,19,35,True,False,False,False,False,False
3651,6158354,HCP_3652,0,41,10,947,1049,1195,2294,2492,199,269,346,611,26,47,72,132,96,108,153,10,15,22,32,34,False,True,False,False,False,True
3652,9698126,HCP_3653,1,64,11,277,541,592,1145,1727,21,34,46,58,43,52,89,170,167,188,177,9,17,23,33,47,True,True,False,False,True,False
3653,6741586,HCP_3654,1,37,38,529,564,781,1149,1867,264,396,521,952,56,73,143,167,140,212,176,9,12,18,34,50,True,False,False,False,False,False
3654,6546108,HCP_3655,0,77,55,978,1550,1558,2570,5047,79,105,125,194,45,55,91,152,87,139,87,5,8,9,15,25,True,False,False,False,False,True
3655,9723733,HCP_3656,0,87,53,1073,1781,3548,7055,10297,77,117,198,215,37,61,67,85,86,94,89,10,19,38,39,67,True,True,False,False,False,False
3656,6498534,HCP_3657,1,35,42,752,1406,2364,3231,4506,331,532,850,1456,44,57,99,143,88,156,88,9,12,18,35,55,True,False,False,False,True,False
3657,3478911,HCP_3658,1,68,21,670,1146,2029,2256,4344,281,486,629,651,45,54,75,96,113,134,72,9,11,14,27,37,False,False,False,True,False,False
3658,3841915,HCP_3659,1,74,15,395,713,715,805,1347,175,239,402,571,59,115,198,206,71,140,146,6,10,16,27,29,True,False,True,False,False,False
3659,1041741,HCP_3660,1,63,33,631,1207,2245,2661,4161,46,89,114,157,36,64,85,146,171,239,179,8,14,21,29,39,False,False,False,False,False,False
3660,5799492,HCP_3661,0,91,49,1100,1558,2007,3454,6154,307,385,608,694,53,97,187,223,104,202,169,10,16,31,49,77,True,False,False,False,False,True
3661,6006405,HCP_3662,1,56,29,218,279,450,723,1288,350,669,917,1129,75,135,225,311,143,199,172,10,11,13,19,29,True,False,False,False,False,False
3662,2708049,HCP_3663,1,48,35,857,1480,1612,2995,4443,330,569,1014,1551,52,56,65,68,97,183,112,10,17,29,36,52,True,False,False,False,False,False
3663,6069856,HCP_3664,1,67,34,193,264,511,884,1328,30,53,102,140,26,48,74,110,145,185,127,7,9,13,14,24,False,False,False,False,True,False
3664,3421632,HCP_3665,1,41,48,1095,1197,2129,3125,5377,287,436,824,1610,58,71,106,129,61,109,85,8,11,20,26,48,True,False,False,False,True,False
3665,9557361,HCP_3666,1,42,25,551,885,1433,1556,2047,240,403,623,1112,35,45,55,57,126,202,89,10,19,27,33,36,True,False,True,False,False,True
3666,7640663,HCP_3667,1,74,40,550,1100,1210,1867,3414,206,254,471,873,58,95,111,125,130,163,118,6,7,12,24,35,False,False,False,False,False,True
3667,3578605,HCP_3668,0,66,43,1100,2149,2271,3083,3870,33,44,47,51,41,81,84,122,125,227,135,6,12,17,18,26,True,False,False,True,False,True
3668,1654708,HCP_3669,1,77,25,312,500,779,1341,2058,89,127,216,217,72,110,112,223,71,142,153,8,12,23,43,80,False,True,False,False,True,False
3669,8684789,HCP_3670,0,70,10,316,445,887,1558,2795,193,260,436,858,67,85,138,146,108,193,182,5,7,13,23,34,False,False,True,False,True,False
3670,6668170,HCP_3671,1,66,18,607,1187,1723,2487,4317,42,45,80,126,58,61,65,100,147,155,132,6,9,13,20,30,False,False,True,False,False,False
3671,8227908,HCP_3672,0,74,10,168,295,555,944,1075,141,231,329,454,26,42,48,91,113,219,151,10,20,23,35,55,False,True,False,False,False,False
3672,7213493,HCP_3673,0,83,10,386,636,1247,1529,2789,90,178,319,586,71,107,198,207,198,218,126,10,11,20,30,39,True,True,False,False,False,False
3673,5161655,HCP_3674,1,68,46,806,940,1299,1308,1698,136,194,378,640,70,128,171,181,160,232,161,9,11,14,27,51,False,False,False,False,True,False
3674,9760977,HCP_3675,0,82,60,938,1783,2719,4164,8318,347,437,711,1169,33,52,64,92,93,151,110,7,9,16,23,42,True,False,False,False,False,False
3675,2182313,HCP_3676,0,69,60,1100,1662,2943,3069,5839,39,41,51,63,40,49,69,101,107,193,95,8,16,27,29,46,False,False,False,True,True,False
3676,7907990,HCP_3677,0,56,10,472,809,894,1786,2215,208,323,612,996,65,127,150,185,90,134,145,8,9,17,20,37,False,True,False,False,True,False
3677,8320463,HCP_3678,0,79,12,112,164,264,469,568,20,29,36,63,27,32,52,88,198,368,147,7,10,15,18,22,True,False,False,False,False,False
3678,2357209,HCP_3679,1,78,15,647,883,1439,2061,3282,168,184,322,400,25,28,56,96,123,195,121,10,12,13,19,31,False,True,False,False,True,False
3679,8720898,HCP_3680,1,64,31,492,785,907,1630,2537,57,85,166,177,35,38,52,78,87,142,177,8,11,17,20,40,False,False,False,False,False,True
3680,8994655,HCP_3681,1,36,56,1099,1857,1859,2686,4109,166,204,316,353,59,64,83,116,145,205,70,10,20,36,53,79,False,False,False,False,False,True
3681,6622324,HCP_3682,1,73,54,1100,1629,2414,3205,3409,44,58,60,119,60,114,128,234,130,173,95,6,11,19,21,40,False,True,False,False,False,True
3682,9929584,HCP_3683,0,87,22,850,868,1689,2718,4654,103,120,239,389,63,112,126,150,92,161,196,7,11,17,33,41,True,False,False,False,False,False
3683,7797150,HCP_3684,0,53,16,964,1428,2303,4007,5473,296,369,700,1171,75,115,203,331,87,162,159,6,9,18,19,36,False,False,False,False,False,False
3684,3726942,HCP_3685,1,47,15,507,836,1013,1095,1410,92,163,269,353,65,119,184,338,65,101,117,7,11,14,27,49,True,False,True,False,False,False
3685,3988281,HCP_3686,1,78,57,1100,1477,1870,1898,3493,96,151,163,258,25,28,49,53,234,251,70,6,10,12,19,25,False,False,False,True,False,False
3686,9043018,HCP_3687,0,60,53,1100,1547,2391,3346,5649,166,171,300,591,56,85,110,199,85,87,173,5,7,8,11,22,True,False,False,True,False,False
3687,6168745,HCP_3688,1,35,39,596,900,1174,2283,3143,319,322,479,740,71,93,136,159,112,145,119,7,9,17,19,29,True,False,False,False,False,False
3688,9347517,HCP_3689,1,72,40,1077,2078,3254,4982,7134,176,216,386,683,52,71,86,134,214,341,99,6,7,14,28,33,True,False,False,True,False,False
3689,2650267,HCP_3690,1,44,11,494,577,623,691,816,130,214,276,502,26,32,60,67,173,226,126,7,14,17,29,45,True,False,False,False,True,False
3690,1595747,HCP_3691,1,53,33,853,1686,3107,4662,5419,248,332,616,1083,26,46,54,62,72,80,286,9,18,36,55,60,False,True,False,False,True,False
3691,1468417,HCP_3692,1,68,20,907,1408,2169,3283,3417,104,125,139,264,26,31,38,68,47,68,141,10,15,25,41,51,False,False,True,False,False,False
3692,1659613,HCP_3693,1,80,51,991,1455,2314,2341,4037,12,14,16,30,67,72,104,134,230,369,166,6,10,13,26,50,False,True,False,False,False,False
3693,9345999,HCP_3694,0,89,10,804,1368,2668,4131,5787,26,49,62,72,62,120,213,405,148,179,94,8,16,29,36,66,False,True,False,False,False,False
3694,1648457,HCP_3695,1,57,57,1100,2063,4122,6206,8989,122,126,220,386,40,63,71,104,193,218,95,8,15,19,36,40,False,False,False,True,True,False
3695,8355686,HCP_3696,0,90,49,1100,1495,2142,3510,5083,189,209,375,742,43,62,106,176,257,357,124,9,16,26,38,75,False,False,False,True,False,False
3696,7606502,HCP_3697,0,63,10,502,843,938,1268,2494,318,607,748,1154,29,32,33,46,98,139,141,7,11,19,20,35,True,False,False,True,False,False
3697,8817601,HCP_3698,0,81,15,1077,1080,2117,3052,4746,141,187,370,624,60,99,135,253,84,127,106,9,12,24,40,65,False,False,True,False,True,False
3698,1130762,HCP_3699,1,70,37,788,1259,2165,2792,4814,79,158,183,304,40,60,79,152,101,134,128,7,14,27,52,82,True,False,False,False,False,False
3699,4654745,HCP_3700,1,67,32,1092,2019,2904,3109,3257,149,170,222,380,69,87,119,170,81,140,151,8,15,24,36,52,True,False,False,True,False,False
3700,6000988,HCP_3701,0,75,10,512,1011,1131,1260,1799,151,184,276,413,63,91,155,183,127,243,93,6,8,15,16,25,False,False,True,False,True,False
3701,4578368,HCP_3702,1,77,20,657,1033,1798,2512,2724,102,151,161,290,48,84,88,165,184,195,89,10,16,30,34,50,True,False,True,False,False,True
3702,8588788,HCP_3703,1,35,54,1100,1917,2058,3142,3965,25,31,43,56,49,83,124,151,67,111,78,8,14,18,29,41,False,False,False,False,False,False
3703,5973988,HCP_3704,0,91,12,921,1230,2149,3352,4812,114,115,200,285,62,115,174,259,183,247,90,7,11,13,26,52,True,True,False,False,False,False
3704,6457233,HCP_3705,0,58,60,1100,1326,1880,2667,2817,44,51,94,147,47,81,131,237,150,260,186,10,14,15,22,37,False,False,False,True,False,False
3705,9278374,HCP_3706,0,64,60,1100,2111,2701,4495,8377,331,359,370,573,28,43,82,136,146,288,112,9,12,20,22,37,False,False,True,False,False,True
3706,4612296,HCP_3707,0,60,10,438,641,918,1032,1506,136,151,236,392,34,67,107,187,148,172,79,6,11,13,16,30,True,False,False,False,False,True
3707,2773883,HCP_3708,0,46,60,1100,2072,3627,6139,8846,232,328,641,689,46,60,101,182,113,149,130,6,10,19,31,50,False,False,False,False,True,False
3708,9899332,HCP_3709,0,59,10,217,347,548,1049,1219,14,26,49,91,61,113,217,236,104,140,80,8,15,26,47,73,False,False,False,False,False,True
3709,4414706,HCP_3710,0,28,60,1100,1223,1929,3322,5018,201,380,648,1109,57,62,111,116,109,209,77,7,8,15,27,41,True,False,False,False,True,False
3710,2680189,HCP_3711,1,57,32,1100,1999,2751,3134,5983,33,39,75,102,31,56,73,122,149,159,136,8,10,12,13,21,False,False,False,False,True,False
3711,8383123,HCP_3712,0,85,25,506,798,1250,1867,2910,49,97,191,328,68,74,88,172,90,153,50,8,11,17,26,38,True,False,False,False,False,False
3712,9940826,HCP_3713,0,49,60,669,754,1012,1830,3378,326,609,1149,1324,48,63,113,158,62,81,93,8,12,23,33,57,False,False,False,False,False,False
3713,7755605,HCP_3714,1,80,47,1100,1444,1787,3408,3604,61,78,81,116,69,70,131,202,170,171,127,8,9,16,28,51,True,False,True,False,False,True
3714,7365666,HCP_3715,1,40,32,1100,1825,2387,4257,8089,342,644,795,983,49,82,124,183,210,292,52,10,15,30,38,62,False,False,False,False,False,True
3715,5560879,HCP_3716,0,36,16,883,1677,3245,5094,9993,87,147,273,461,30,32,34,51,106,194,109,6,9,12,23,27,True,True,False,False,True,False
3716,9009022,HCP_3717,0,86,10,100,163,199,369,487,344,515,893,950,53,86,144,204,126,152,189,7,8,12,24,26,False,False,False,False,False,False
3717,9876795,HCP_3718,0,64,43,1100,1251,1705,2179,4177,347,588,946,1861,74,84,168,248,116,189,71,8,13,18,26,34,False,True,False,False,False,False
3718,3509411,HCP_3719,1,76,45,959,1043,1370,2156,2381,226,284,318,340,27,42,62,102,178,191,100,8,10,14,27,32,False,False,False,False,False,False
3719,5734559,HCP_3720,0,56,10,705,734,1351,2147,2409,104,152,286,347,47,75,82,162,200,373,104,5,6,11,20,37,True,False,False,False,False,True
3720,2679873,HCP_3721,0,34,14,1100,1956,2325,2808,4774,143,236,415,786,47,51,71,111,284,343,144,5,6,10,19,30,False,False,False,False,False,True
3721,7613782,HCP_3722,0,85,16,636,924,1583,3094,5711,279,377,573,752,71,86,124,135,80,116,196,5,6,11,21,30,True,False,False,False,False,True
3722,8694988,HCP_3723,1,67,49,1100,1962,3192,5427,9157,194,205,386,623,35,67,111,199,75,101,160,6,9,16,19,38,True,False,False,False,False,False
3723,8346252,HCP_3724,0,55,10,407,669,1135,2065,2458,8,9,18,33,61,98,147,156,127,245,192,8,12,13,23,44,True,False,False,False,False,True
3724,5599437,HCP_3725,1,48,22,919,1738,2365,4092,7829,17,29,44,59,30,47,91,114,104,189,192,10,12,19,29,39,False,False,True,False,False,False
3725,3741732,HCP_3726,0,46,60,1046,1712,3111,4545,7261,215,398,703,805,64,99,178,287,167,257,176,8,15,22,31,62,False,False,False,False,False,False
3726,5563232,HCP_3727,1,30,29,517,953,1895,2020,3432,68,97,114,193,58,101,171,214,58,97,126,6,10,16,19,31,True,False,False,False,True,False
3727,9913473,HCP_3728,1,40,47,684,1168,1533,3048,5587,267,489,953,1521,45,90,170,191,160,255,192,7,10,19,31,47,True,False,False,False,False,False
3728,1994518,HCP_3729,0,81,60,1100,1951,2612,3853,4531,341,675,976,1525,70,136,159,180,130,164,101,8,13,14,26,52,True,False,False,False,False,False
3729,2006860,HCP_3730,1,43,26,1100,2135,3935,6998,9149,106,128,163,220,29,45,48,71,105,179,101,8,12,22,33,50,False,False,True,False,True,False
3730,2589988,HCP_3731,0,65,60,1100,1750,1815,2790,4501,131,203,226,230,69,134,182,354,190,210,71,9,18,19,36,41,True,False,False,False,True,False
3731,4361555,HCP_3732,0,71,10,795,959,1201,1346,1732,39,73,125,200,66,122,140,158,160,222,92,9,12,13,22,43,True,False,False,False,False,False
3732,7329365,HCP_3733,1,72,33,856,940,1294,1962,2439,203,329,356,573,39,68,70,85,124,204,164,7,14,26,50,71,False,False,True,False,True,False
3733,3507097,HCP_3734,0,66,10,640,1133,1266,2149,2997,55,79,118,138,50,59,107,214,180,335,124,10,18,34,63,101,True,False,False,False,True,False
3734,5897824,HCP_3735,1,69,41,927,1056,1884,3710,6840,286,444,541,1029,71,94,97,176,79,118,183,8,13,17,22,31,False,True,False,False,True,False
3735,3361242,HCP_3736,1,48,23,597,1010,1645,2967,3870,231,383,729,1344,49,65,104,203,125,234,102,7,11,22,35,49,False,False,False,False,True,False
3736,3728015,HCP_3737,1,68,38,948,1034,1917,2531,3573,43,66,103,109,28,31,57,84,97,136,75,7,9,11,13,24,True,False,False,True,True,False
3737,5758355,HCP_3738,1,49,31,477,896,1198,1717,3350,77,113,135,166,71,121,207,227,99,129,101,6,9,12,23,26,False,False,True,False,False,False
3738,2909427,HCP_3739,1,49,57,461,782,1204,1469,1624,334,516,903,1581,51,100,127,232,104,115,173,7,13,21,40,61,True,False,False,True,False,True
3739,5735109,HCP_3740,0,68,10,286,291,431,601,1186,54,81,123,128,27,43,65,117,126,247,197,5,8,14,16,27,True,False,False,False,False,True
3740,6270825,HCP_3741,1,50,13,922,1316,2210,2906,3050,300,348,464,579,43,56,108,128,202,223,66,6,11,18,27,47,True,False,False,False,False,True
3741,1481318,HCP_3742,1,33,20,548,729,922,1639,2521,135,170,242,415,24,39,65,97,123,211,73,10,11,20,36,59,True,False,True,False,True,False
3742,7775697,HCP_3743,0,86,42,1091,2076,3943,7282,14285,323,517,573,848,57,98,158,250,109,164,86,6,8,14,26,50,False,False,False,False,False,True
3743,9729970,HCP_3744,1,57,54,1065,1948,2132,3190,6218,173,207,230,454,39,65,85,163,132,222,181,9,11,15,27,31,True,False,True,False,False,True
3744,9655552,HCP_3745,0,80,60,1100,2129,2908,4414,4421,33,48,91,116,52,58,74,127,62,121,176,8,13,22,30,56,False,False,False,False,True,False
3745,6688299,HCP_3746,1,48,50,933,1690,2151,3428,3451,18,33,37,47,36,71,73,116,114,208,108,9,13,21,27,31,True,False,False,False,True,False
